location_id,customer_city,customer_state,customer_region
Loc80311,New York City,New York,East
Loc80312,Los Angeles,California,West
Loc80313,Los Angeles,California,West
Loc80314,Chicago,Illinois,Central
Loc80315,Chicago,Illinois,Central
Loc80316,Murray,Utah,West
Loc80317,Chicago,Illinois,Central
Loc80318,Los Angeles,California,West
Loc80319,Los Angeles,California,West
Loc80320,San Diego,California,West
Loc80321,Chicago,Illinois,Central
Loc80322,San Diego,California,West
Loc80323,San Francisco,California,West
Loc80324,San Francisco,California,West
Loc80325,Seattle,Washington,West
Loc80326,Seattle,Washington,West
Loc80327,Seattle,Washington,West
Loc80328,Buffalo Grove,Illinois,Central
Loc80329,Orlando,Florida,South
Loc80330,New York City,New York,East
Loc80331,New York City,New York,East
Loc80332,Richmond,Virginia,South
Loc80333,New York City,New York,East
Loc80334,Chicago,Illinois,Central
Loc80335,New York City,New York,East
Loc80336,Jackson,Mississippi,South
Loc80337,Jackson,Mississippi,South
Loc80338,Lakeville,Minnesota,Central
Loc80339,Little Rock,Arkansas,South
Loc80340,Lakeville,Minnesota,Central
Loc80341,Detroit,Michigan,Central
Loc80342,Lakewood,New Jersey,East
Loc80343,Lakewood,New Jersey,East
Loc80344,Detroit,Michigan,Central
Loc80345,Lakeville,Minnesota,Central
Loc80346,Lakeville,Minnesota,Central
Loc80347,Lakeville,Minnesota,Central
Loc80348,Little Rock,Arkansas,South
Loc80349,New York City,New York,East
Loc80350,Roswell,Georgia,South
Loc80351,Orem,Utah,West
Loc80352,Roswell,Georgia,South
Loc80353,Roswell,Georgia,South
Loc80354,Decatur,Illinois,Central
Loc80355,Seattle,Washington,West
Loc80356,Midland,Michigan,Central
Loc80357,Decatur,Illinois,Central
Loc80358,Seattle,Washington,West
Loc80359,New York City,New York,East
Loc80360,New York City,New York,East
Loc80361,New York City,New York,East
Loc80362,New York City,New York,East
Loc80363,Columbus,Ohio,East
Loc80364,Long Beach,New York,East
Loc80365,Rochester,New York,East
Loc80366,Jacksonville,Florida,South
Loc80367,Chicago,Illinois,Central
Loc80368,Long Beach,New York,East
Loc80369,Chicago,Illinois,Central
Loc80370,Houston,Texas,Central
Loc80371,Jacksonville,Florida,South
Loc80372,Long Beach,New York,East
Loc80373,Aurora,Illinois,Central
Loc80374,Peoria,Illinois,Central
Loc80375,Hillsboro,Oregon,West
Loc80376,Naperville,Illinois,Central
Loc80377,Long Beach,New York,East
Loc80378,Long Beach,New York,East
Loc80379,Newark,Delaware,East
Loc80380,North Las Vegas,Nevada,West
Loc80381,Los Angeles,California,West
Loc80382,Homestead,Florida,South
Loc80383,Los Angeles,California,West
Loc80384,Huntsville,Texas,Central
Loc80385,North Las Vegas,Nevada,West
Loc80386,Los Angeles,California,West
Loc80387,San Francisco,California,West
Loc80388,Los Angeles,California,West
Loc80389,North Las Vegas,Nevada,West
Loc80390,San Francisco,California,West
Loc80391,Huntsville,Texas,Central
Loc80392,Huntsville,Texas,Central
Loc80393,Los Angeles,California,West
Loc80394,Los Angeles,California,West
Loc80395,Detroit,Michigan,Central
Loc80396,Los Angeles,California,West
Loc80397,Detroit,Michigan,Central
Loc80398,San Antonio,Texas,Central
Loc80399,San Antonio,Texas,Central
Loc80400,San Antonio,Texas,Central
Loc80401,El Paso,Texas,Central
Loc80402,Mishawaka,Indiana,Central
Loc80403,Hempstead,New York,East
Loc80404,Hempstead,New York,East
Loc80405,Hempstead,New York,East
Loc80406,Seattle,Washington,West
Loc80407,Long Beach,New York,East
Loc80408,Seattle,Washington,West
Loc80409,Chicago,Illinois,Central
Loc80410,Newark,Delaware,East
Loc80411,Los Angeles,California,West
Loc80412,Plano,Texas,Central
Loc80413,Lawton,Oklahoma,Central
Loc80414,Lawton,Oklahoma,Central
Loc80415,Plano,Texas,Central
Loc80416,Plano,Texas,Central
Loc80417,Plano,Texas,Central
Loc80418,Plano,Texas,Central
Loc80419,Plano,Texas,Central
Loc80420,Plano,Texas,Central
Loc80421,Philadelphia,Pennsylvania,East
Loc80422,Waynesboro,Virginia,South
Loc80423,New York City,New York,East
Loc80424,Philadelphia,Pennsylvania,East
Loc80425,Lakewood,New Jersey,East
Loc80426,Meriden,Connecticut,East
Loc80427,College Station,Texas,Central
Loc80428,Pueblo,Colorado,West
Loc80429,Pueblo,Colorado,West
Loc80430,Philadelphia,Pennsylvania,East
Loc80431,New York City,New York,East
Loc80432,Waynesboro,Virginia,South
Loc80433,Philadelphia,Pennsylvania,East
Loc80434,Philadelphia,Pennsylvania,East
Loc80435,Long Beach,New York,East
Loc80436,Waynesboro,Virginia,South
Loc80437,New York City,New York,East
Loc80438,Lakewood,New Jersey,East
Loc80439,Chester,Pennsylvania,East
Loc80440,Chester,Pennsylvania,East
Loc80441,Phoenix,Arizona,West
Loc80442,Minneapolis,Minnesota,Central
Loc80443,Minneapolis,Minnesota,Central
Loc80444,Louisville,Colorado,West
Loc80445,Henderson,Kentucky,South
Loc80446,Concord,North Carolina,South
Loc80447,Concord,North Carolina,South
Loc80448,Philadelphia,Pennsylvania,East
Loc80449,Tucson,Arizona,West
Loc80450,Los Angeles,California,West
Loc80451,Salem,Oregon,West
Loc80452,Salem,Oregon,West
Loc80453,Salem,Oregon,West
Loc80454,Southaven,Mississippi,South
Loc80455,Southaven,Mississippi,South
Loc80456,Southaven,Mississippi,South
Loc80457,Philadelphia,Pennsylvania,East
Loc80458,Philadelphia,Pennsylvania,East
Loc80459,Philadelphia,Pennsylvania,East
Loc80460,Detroit,Michigan,Central
Loc80461,Philadelphia,Pennsylvania,East
Loc80462,Philadelphia,Pennsylvania,East
Loc80463,Cincinnati,Ohio,East
Loc80464,New York City,New York,East
Loc80465,New York City,New York,East
Loc80466,Los Angeles,California,West
Loc80467,Cleveland,Ohio,East
Loc80468,New York City,New York,East
Loc80469,New York City,New York,East
Loc80470,Henderson,Kentucky,South
Loc80471,Wilmington,North Carolina,South
Loc80472,Houston,Texas,Central
Loc80473,Deltona,Florida,South
Loc80474,New York City,New York,East
Loc80475,Deltona,Florida,South
Loc80476,New York City,New York,East
Loc80477,Plainfield,New Jersey,East
Loc80478,Aurora,Colorado,West
Loc80479,Richmond,Virginia,South
Loc80480,Aurora,Colorado,West
Loc80481,Richmond,Virginia,South
Loc80482,Palm Coast,Florida,South
Loc80483,Palm Coast,Florida,South
Loc80484,Knoxville,Tennessee,South
Loc80485,Los Angeles,California,West
Loc80486,Palm Coast,Florida,South
Loc80487,Jackson,Mississippi,South
Loc80488,Jackson,Mississippi,South
Loc80489,Houston,Texas,Central
Loc80490,Houston,Texas,Central
Loc80491,Jackson,Mississippi,South
Loc80492,El Cajon,California,West
Loc80493,New York City,New York,East
Loc80494,Philadelphia,Pennsylvania,East
Loc80495,Philadelphia,Pennsylvania,East
Loc80496,Buffalo,New York,East
Loc80497,San Francisco,California,West
Loc80498,San Francisco,California,West
Loc80499,San Francisco,California,West
Loc80500,San Francisco,California,West
Loc80501,San Francisco,California,West
Loc80502,Los Angeles,California,West
Loc80503,Philadelphia,Pennsylvania,East
Loc80504,Dallas,Texas,Central
Loc80505,San Francisco,California,West
Loc80506,Dallas,Texas,Central
Loc80507,Los Angeles,California,West
Loc80508,Hackensack,New Jersey,East
Loc80509,Hackensack,New Jersey,East
Loc80510,New York City,New York,East
Loc80511,Hackensack,New Jersey,East
Loc80512,Hackensack,New Jersey,East
Loc80513,El Paso,Texas,Central
Loc80514,New York City,New York,East
Loc80515,El Paso,Texas,Central
Loc80516,Hackensack,New Jersey,East
Loc80517,Pasadena,California,West
Loc80518,Renton,Washington,West
Loc80519,Dallas,Texas,Central
Loc80520,San Francisco,California,West
Loc80521,League City,Texas,Central
Loc80522,Seattle,Washington,West
Loc80523,San Francisco,California,West
Loc80524,League City,Texas,Central
Loc80525,Chicago,Illinois,Central
Loc80526,League City,Texas,Central
Loc80527,Los Angeles,California,West
Loc80528,Chicago,Illinois,Central
Loc80529,Los Angeles,California,West
Loc80530,Los Angeles,California,West
Loc80531,Philadelphia,Pennsylvania,East
Loc80532,Newark,Delaware,East
Loc80533,Philadelphia,Pennsylvania,East
Loc80534,New York City,New York,East
Loc80535,Aurora,Illinois,Central
Loc80536,Dallas,Texas,Central
Loc80537,Aurora,Illinois,Central
Loc80538,Charlotte,North Carolina,South
Loc80539,Philadelphia,Pennsylvania,East
Loc80540,Sioux Falls,South Dakota,Central
Loc80541,Sioux Falls,South Dakota,Central
Loc80542,Tucson,Arizona,West
Loc80543,New Rochelle,New York,East
Loc80544,Bristol,Connecticut,East
Loc80545,Great Falls,Montana,West
Loc80546,New York City,New York,East
Loc80547,Bristol,Connecticut,East
Loc80548,Bristol,Connecticut,East
Loc80549,Dallas,Texas,Central
Loc80550,San Diego,California,West
Loc80551,Dallas,Texas,Central
Loc80552,Riverside,California,West
Loc80553,Springfield,Ohio,East
Loc80554,San Diego,California,West
Loc80555,San Francisco,California,West
Loc80556,San Diego,California,West
Loc80557,San Diego,California,West
Loc80558,Riverside,California,West
Loc80559,San Francisco,California,West
Loc80560,Riverside,California,West
Loc80561,Springfield,Ohio,East
Loc80562,Dallas,Texas,Central
Loc80563,Riverside,California,West
Loc80564,San Francisco,California,West
Loc80565,Dallas,Texas,Central
Loc80566,San Francisco,California,West
Loc80567,Dallas,Texas,Central
Loc80568,San Francisco,California,West
Loc80569,Dallas,Texas,Central
Loc80570,Dallas,Texas,Central
Loc80571,Omaha,Nebraska,Central
Loc80572,San Francisco,California,West
Loc80573,San Francisco,California,West
Loc80574,New York City,New York,East
Loc80575,San Francisco,California,West
Loc80576,Los Angeles,California,West
Loc80577,San Francisco,California,West
Loc80578,Houston,Texas,Central
Loc80579,New York City,New York,East
Loc80580,Tucson,Arizona,West
Loc80581,Tucson,Arizona,West
Loc80582,San Francisco,California,West
Loc80583,New York City,New York,East
Loc80584,Tucson,Arizona,West
Loc80585,San Francisco,California,West
Loc80586,Tucson,Arizona,West
Loc80587,San Francisco,California,West
Loc80588,San Francisco,California,West
Loc80589,San Francisco,California,West
Loc80590,Los Angeles,California,West
Loc80591,Canton,Michigan,Central
Loc80592,San Francisco,California,West
Loc80593,Los Angeles,California,West
Loc80594,San Francisco,California,West
Loc80595,North Las Vegas,Nevada,West
Loc80596,Atlanta,Georgia,South
Loc80597,North Las Vegas,Nevada,West
Loc80598,San Antonio,Texas,Central
Loc80599,San Antonio,Texas,Central
Loc80600,San Antonio,Texas,Central
Loc80601,San Antonio,Texas,Central
Loc80602,San Antonio,Texas,Central
Loc80603,Atlanta,Georgia,South
Loc80604,Chicago,Illinois,Central
Loc80605,Draper,Utah,West
Loc80606,San Antonio,Texas,Central
Loc80607,North Las Vegas,Nevada,West
Loc80608,North Las Vegas,Nevada,West
Loc80609,New York City,New York,East
Loc80610,Los Angeles,California,West
Loc80611,San Francisco,California,West
Loc80612,Laguna Niguel,California,West
Loc80613,Apopka,Florida,South
Loc80614,Apopka,Florida,South
Loc80615,Seattle,Washington,West
Loc80616,Charlotte,North Carolina,South
Loc80617,Charlotte,North Carolina,South
Loc80618,San Francisco,California,West
Loc80619,Philadelphia,Pennsylvania,East
Loc80620,Charlotte,North Carolina,South
Loc80621,Charlotte,North Carolina,South
Loc80622,Springfield,Missouri,Central
Loc80623,Los Angeles,California,West
Loc80624,Springfield,Missouri,Central
Loc80625,Denver,Colorado,West
Loc80626,Denver,Colorado,West
Loc80627,New York City,New York,East
Loc80628,Glendale,Arizona,West
Loc80629,New York City,New York,East
Loc80630,New York City,New York,East
Loc80631,Bangor,Maine,East
Loc80632,Pleasant Grove,Utah,West
Loc80633,Pleasant Grove,Utah,West
Loc80634,Pleasant Grove,Utah,West
Loc80635,Pleasant Grove,Utah,West
Loc80636,Bangor,Maine,East
Loc80637,Pleasant Grove,Utah,West
Loc80638,Bangor,Maine,East
Loc80639,Pleasant Grove,Utah,West
Loc80640,San Francisco,California,West
Loc80641,Los Angeles,California,West
Loc80642,Plano,Texas,Central
Loc80643,Meriden,Connecticut,East
Loc80644,Meriden,Connecticut,East
Loc80645,New York City,New York,East
Loc80646,San Francisco,California,West
Loc80647,Los Angeles,California,West
Loc80648,Los Angeles,California,West
Loc80649,San Francisco,California,West
Loc80650,San Francisco,California,West
Loc80651,New York City,New York,East
Loc80652,Columbia,South Carolina,South
Loc80653,New York City,New York,East
Loc80654,Jacksonville,Florida,South
Loc80655,Glendale,Arizona,West
Loc80656,San Diego,California,West
Loc80657,Trenton,Michigan,Central
Loc80658,Trenton,Michigan,Central
Loc80659,San Diego,California,West
Loc80660,Trenton,Michigan,Central
Loc80661,New York City,New York,East
Loc80662,Glendale,Arizona,West
Loc80663,Trenton,Michigan,Central
Loc80664,San Diego,California,West
Loc80665,Trenton,Michigan,Central
Loc80666,San Diego,California,West
Loc80667,Phoenix,Arizona,West
Loc80668,Seattle,Washington,West
Loc80669,San Francisco,California,West
Loc80670,San Diego,California,West
Loc80671,Fresno,California,West
Loc80672,Saint Petersburg,Florida,South
Loc80673,Seattle,Washington,West
Loc80674,Seattle,Washington,West
Loc80675,Saint Petersburg,Florida,South
Loc80676,Seattle,Washington,West
Loc80677,Seattle,Washington,West
Loc80678,Seattle,Washington,West
Loc80679,New York City,New York,East
Loc80680,San Francisco,California,West
Loc80681,Miami,Florida,South
Loc80682,Miami,Florida,South
Loc80683,Woodstock,Georgia,South
Loc80684,Lakewood,New Jersey,East
Loc80685,Miami,Florida,South
Loc80686,Miami,Florida,South
Loc80687,Miami,Florida,South
Loc80688,Woodstock,Georgia,South
Loc80689,Miami,Florida,South
Loc80690,San Francisco,California,West
Loc80691,San Francisco,California,West
Loc80692,San Francisco,California,West
Loc80693,Hollywood,Florida,South
Loc80694,Detroit,Michigan,Central
Loc80695,Chicago,Illinois,Central
Loc80696,Dallas,Texas,Central
Loc80697,Detroit,Michigan,Central
Loc80698,San Francisco,California,West
Loc80699,Hollywood,Florida,South
Loc80700,Philadelphia,Pennsylvania,East
Loc80701,Little Rock,Arkansas,South
Loc80702,San Francisco,California,West
Loc80703,Jamestown,New York,East
Loc80704,Houston,Texas,Central
Loc80705,Little Rock,Arkansas,South
Loc80706,Jonesboro,Arkansas,South
Loc80707,Los Angeles,California,West
Loc80708,Lake Charles,Louisiana,South
Loc80709,Los Angeles,California,West
Loc80710,Columbus,Ohio,East
Loc80711,Columbus,Georgia,South
Loc80712,Columbus,Ohio,East
Loc80713,Hampton,Virginia,South
Loc80714,Chicago,Illinois,Central
Loc80715,Hampton,Virginia,South
Loc80716,Hampton,Virginia,South
Loc80717,Lawrence,Massachusetts,East
Loc80718,Saint Charles,Missouri,Central
Loc80719,North Miami,Florida,South
Loc80720,Denver,Colorado,West
Loc80721,Los Angeles,California,West
Loc80722,Denver,Colorado,West
Loc80723,Denver,Colorado,West
Loc80724,Denver,Colorado,West
Loc80725,Grand Rapids,Michigan,Central
Loc80726,Chicago,Illinois,Central
Loc80727,New York City,New York,East
Loc80728,Denver,Colorado,West
Loc80729,Denver,Colorado,West
Loc80730,Oceanside,New York,East
Loc80731,Oceanside,New York,East
Loc80732,Billings,Montana,West
Loc80733,Owensboro,Kentucky,South
Loc80734,Los Angeles,California,West
Loc80735,Columbus,Ohio,East
Loc80736,Houston,Texas,Central
Loc80737,Columbus,Ohio,East
Loc80738,Los Angeles,California,West
Loc80739,Columbus,Ohio,East
Loc80740,Springfield,Virginia,South
Loc80741,Miami,Florida,South
Loc80742,Columbus,Ohio,East
Loc80743,Columbus,Ohio,East
Loc80744,Los Angeles,California,West
Loc80745,San Francisco,California,West
Loc80746,Los Angeles,California,West
Loc80747,Seattle,Washington,West
Loc80748,Newark,Delaware,East
Loc80749,Newark,Delaware,East
Loc80750,Newark,Delaware,East
Loc80751,Houston,Texas,Central
Loc80752,Houston,Texas,Central
Loc80753,Newark,Delaware,East
Loc80754,Houston,Texas,Central
Loc80755,Springfield,Virginia,South
Loc80756,Philadelphia,Pennsylvania,East
Loc80757,San Francisco,California,West
Loc80758,New York City,New York,East
Loc80759,Boca Raton,Florida,South
Loc80760,Chicago,Illinois,Central
Loc80761,Miami,Florida,South
Loc80762,San Diego,California,West
Loc80763,Philadelphia,Pennsylvania,East
Loc80764,San Francisco,California,West
Loc80765,Tempe,Arizona,West
Loc80766,Midland,Michigan,Central
Loc80767,Bristol,Connecticut,East
Loc80768,San Diego,California,West
Loc80769,Escondido,California,West
Loc80770,Houston,Texas,Central
Loc80771,New York City,New York,East
Loc80772,Houston,Texas,Central
Loc80773,Louisville,Colorado,West
Loc80774,Watertown,New York,East
Loc80775,Watertown,New York,East
Loc80776,New York City,New York,East
Loc80777,New York City,New York,East
Loc80778,Fayetteville,Arkansas,South
Loc80779,New York City,New York,East
Loc80780,Buffalo Grove,Illinois,Central
Loc80781,Chicago,Illinois,Central
Loc80782,Houston,Texas,Central
Loc80783,Reading,Pennsylvania,East
Loc80784,New York City,New York,East
Loc80785,Saint Petersburg,Florida,South
Loc80786,Los Angeles,California,West
Loc80787,Houston,Texas,Central
Loc80788,Houston,Texas,Central
Loc80789,Tulsa,Oklahoma,Central
Loc80790,Philadelphia,Pennsylvania,East
Loc80791,Pasadena,Texas,Central
Loc80792,Tulsa,Oklahoma,Central
Loc80793,Tulsa,Oklahoma,Central
Loc80794,Johnson City,Tennessee,South
Loc80795,Los Angeles,California,West
Loc80796,Houston,Texas,Central
Loc80797,Tulsa,Oklahoma,Central
Loc80798,Los Angeles,California,West
Loc80799,Oswego,Illinois,Central
Loc80800,Santa Clara,California,West
Loc80801,Oswego,Illinois,Central
Loc80802,Oswego,Illinois,Central
Loc80803,Santa Clara,California,West
Loc80804,Tulsa,Oklahoma,Central
Loc80805,Philadelphia,Pennsylvania,East
Loc80806,Tulsa,Oklahoma,Central
Loc80807,Santa Clara,California,West
Loc80808,Bloomington,Indiana,Central
Loc80809,Philadelphia,Pennsylvania,East
Loc80810,Tulsa,Oklahoma,Central
Loc80811,Houston,Texas,Central
Loc80812,New York City,New York,East
Loc80813,Philadelphia,Pennsylvania,East
Loc80814,Pasco,Washington,West
Loc80815,San Antonio,Texas,Central
Loc80816,Houston,Texas,Central
Loc80817,Bloomington,Indiana,Central
Loc80818,Buffalo,New York,East
Loc80819,San Antonio,Texas,Central
Loc80820,San Francisco,California,West
Loc80821,San Francisco,California,West
Loc80822,San Antonio,Texas,Central
Loc80823,Pasco,Washington,West
Loc80824,New York City,New York,East
Loc80825,Philadelphia,Pennsylvania,East
Loc80826,Seattle,Washington,West
Loc80827,Tyler,Texas,Central
Loc80828,Chesapeake,Virginia,South
Loc80829,San Francisco,California,West
Loc80830,Houston,Texas,Central
Loc80831,Houston,Texas,Central
Loc80832,Provo,Utah,West
Loc80833,Des Plaines,Illinois,Central
Loc80834,San Francisco,California,West
Loc80835,Macon,Georgia,South
Loc80836,San Francisco,California,West
Loc80837,Macon,Georgia,South
Loc80838,Chesapeake,Virginia,South
Loc80839,San Antonio,Texas,Central
Loc80840,San Antonio,Texas,Central
Loc80841,Monroe,Louisiana,South
Loc80842,Richmond,Kentucky,South
Loc80843,Lancaster,Ohio,East
Loc80844,Lancaster,Ohio,East
Loc80845,Detroit,Michigan,Central
Loc80846,Philadelphia,Pennsylvania,East
Loc80847,Lowell,Massachusetts,East
Loc80848,Chicago,Illinois,Central
Loc80849,Richmond,Kentucky,South
Loc80850,Lowell,Massachusetts,East
Loc80851,Philadelphia,Pennsylvania,East
Loc80852,Greenville,North Carolina,South
Loc80853,San Francisco,California,West
Loc80854,Gresham,Oregon,West
Loc80855,Clifton,New Jersey,East
Loc80856,Clifton,New Jersey,East
Loc80857,Virginia Beach,Virginia,South
Loc80858,Gresham,Oregon,West
Loc80859,Oxnard,California,West
Loc80860,New York City,New York,East
Loc80861,Olathe,Kansas,Central
Loc80862,Cary,North Carolina,South
Loc80863,Fairfield,Ohio,East
Loc80864,Houston,Texas,Central
Loc80865,Olathe,Kansas,Central
Loc80866,Cary,North Carolina,South
Loc80867,Olathe,Kansas,Central
Loc80868,Olathe,Kansas,Central
Loc80869,Cary,North Carolina,South
Loc80870,New Rochelle,New York,East
Loc80871,Odessa,Texas,Central
Loc80872,Seattle,Washington,West
Loc80873,Seattle,Washington,West
Loc80874,New York City,New York,East
Loc80875,Charlotte,North Carolina,South
Loc80876,Columbus,Ohio,East
Loc80877,Seattle,Washington,West
Loc80878,Seattle,Washington,West
Loc80879,Philadelphia,Pennsylvania,East
Loc80880,Tempe,Arizona,West
Loc80881,Seattle,Washington,West
Loc80882,Seattle,Washington,West
Loc80883,Seattle,Washington,West
Loc80884,Seattle,Washington,West
Loc80885,Philadelphia,Pennsylvania,East
Loc80886,Dallas,Texas,Central
Loc80887,Macon,Georgia,South
Loc80888,Columbus,Georgia,South
Loc80889,New York City,New York,East
Loc80890,Chicago,Illinois,Central
Loc80891,New York City,New York,East
Loc80892,Tampa,Florida,South
Loc80893,Corpus Christi,Texas,Central
Loc80894,Scottsdale,Arizona,West
Loc80895,New York City,New York,East
Loc80896,Rochester,New York,East
Loc80897,Corpus Christi,Texas,Central
Loc80898,Chicago,Illinois,Central
Loc80899,New York City,New York,East
Loc80900,Corpus Christi,Texas,Central
Loc80901,San Diego,California,West
Loc80902,New York City,New York,East
Loc80903,New York City,New York,East
Loc80904,New York City,New York,East
Loc80905,Philadelphia,Pennsylvania,East
Loc80906,New York City,New York,East
Loc80907,New York City,New York,East
Loc80908,Seattle,Washington,West
Loc80909,Seattle,Washington,West
Loc80910,Springfield,Oregon,West
Loc80911,Springfield,Oregon,West
Loc80912,Seattle,Washington,West
Loc80913,Philadelphia,Pennsylvania,East
Loc80914,Chula Vista,California,West
Loc80915,Springfield,Oregon,West
Loc80916,Raleigh,North Carolina,South
Loc80917,Springfield,Oregon,West
Loc80918,Seattle,Washington,West
Loc80919,Seattle,Washington,West
Loc80920,Raleigh,North Carolina,South
Loc80921,Springfield,Oregon,West
Loc80922,Springfield,Oregon,West
Loc80923,New York City,New York,East
Loc80924,Chandler,Arizona,West
Loc80925,San Francisco,California,West
Loc80926,Long Beach,California,West
Loc80927,Seattle,Washington,West
Loc80928,Charlotte,North Carolina,South
Loc80929,Houston,Texas,Central
Loc80930,Seattle,Washington,West
Loc80931,Chicago,Illinois,Central
Loc80932,Columbia,Maryland,East
Loc80933,New York City,New York,East
Loc80934,Columbia,South Carolina,South
Loc80935,New York City,New York,East
Loc80936,Columbia,Maryland,East
Loc80937,Bloomington,Illinois,Central
Loc80938,Los Angeles,California,West
Loc80939,Columbia,South Carolina,South
Loc80940,Jacksonville,Florida,South
Loc80941,Los Angeles,California,West
Loc80942,San Francisco,California,West
Loc80943,New York City,New York,East
Loc80944,San Francisco,California,West
Loc80945,San Diego,California,West
Loc80946,Columbia,Maryland,East
Loc80947,Columbus,Ohio,East
Loc80948,New York City,New York,East
Loc80949,New York City,New York,East
Loc80950,Garland,Texas,Central
Loc80951,Omaha,Nebraska,Central
Loc80952,Madison,Wisconsin,Central
Loc80953,San Francisco,California,West
Loc80954,New York City,New York,East
Loc80955,Philadelphia,Pennsylvania,East
Loc80956,San Francisco,California,West
Loc80957,San Francisco,California,West
Loc80958,Philadelphia,Pennsylvania,East
Loc80959,Omaha,Nebraska,Central
Loc80960,San Francisco,California,West
Loc80961,San Francisco,California,West
Loc80962,Philadelphia,Pennsylvania,East
Loc80963,Lowell,Massachusetts,East
Loc80964,San Francisco,California,West
Loc80965,Des Moines,Washington,West
Loc80966,Clinton,Maryland,East
Loc80967,New York City,New York,East
Loc80968,New York City,New York,East
Loc80969,New York City,New York,East
Loc80970,Los Angeles,California,West
Loc80971,Columbus,Ohio,East
Loc80972,Los Angeles,California,West
Loc80973,Chicago,Illinois,Central
Loc80974,San Diego,California,West
Loc80975,Dover,Delaware,East
Loc80976,Decatur,Illinois,Central
Loc80977,Minneapolis,Minnesota,Central
Loc80978,New York City,New York,East
Loc80979,Decatur,Illinois,Central
Loc80980,Newark,Delaware,East
Loc80981,Dover,Delaware,East
Loc80982,Lakewood,Ohio,East
Loc80983,Minneapolis,Minnesota,Central
Loc80984,Minneapolis,Minnesota,Central
Loc80985,San Diego,California,West
Loc80986,Columbus,Ohio,East
Loc80987,Houston,Texas,Central
Loc80988,Aurora,Colorado,West
Loc80989,Houston,Texas,Central
Loc80990,Houston,Texas,Central
Loc80991,Houston,Texas,Central
Loc80992,San Diego,California,West
Loc80993,Los Angeles,California,West
Loc80994,Philadelphia,Pennsylvania,East
Loc80995,Philadelphia,Pennsylvania,East
Loc80996,Lancaster,Ohio,East
Loc80997,Philadelphia,Pennsylvania,East
Loc80998,Philadelphia,Pennsylvania,East
Loc80999,Mesquite,Texas,Central
Loc81000,Lancaster,Ohio,East
Loc81001,San Diego,California,West
Loc81002,Seattle,Washington,West
Loc81003,Houston,Texas,Central
Loc81004,Springfield,Oregon,West
Loc81005,Chicago,Illinois,Central
Loc81006,Hackensack,New Jersey,East
Loc81007,San Diego,California,West
Loc81008,Hollywood,Florida,South
Loc81009,Salem,Oregon,West
Loc81010,Fayetteville,North Carolina,South
Loc81011,Lawrence,Massachusetts,East
Loc81012,New York City,New York,East
Loc81013,Seattle,Washington,West
Loc81014,Los Angeles,California,West
Loc81015,Brownsville,Texas,Central
Loc81016,Los Angeles,California,West
Loc81017,Philadelphia,Pennsylvania,East
Loc81018,Philadelphia,Pennsylvania,East
Loc81019,Seattle,Washington,West
Loc81020,Houston,Texas,Central
Loc81021,New York City,New York,East
Loc81022,Marion,Ohio,East
Loc81023,Marion,Ohio,East
Loc81024,New York City,New York,East
Loc81025,Los Angeles,California,West
Loc81026,Seattle,Washington,West
Loc81027,New York City,New York,East
Loc81028,Los Angeles,California,West
Loc81029,Philadelphia,Pennsylvania,East
Loc81030,Los Angeles,California,West
Loc81031,New York City,New York,East
Loc81032,Clarksville,Tennessee,South
Loc81033,Fairfield,Ohio,East
Loc81034,Seattle,Washington,West
Loc81035,New York City,New York,East
Loc81036,Boynton Beach,Florida,South
Loc81037,Reno,Nevada,West
Loc81038,Chicago,Illinois,Central
Loc81039,Tempe,Arizona,West
Loc81040,Tempe,Arizona,West
Loc81041,Tempe,Arizona,West
Loc81042,Tempe,Arizona,West
Loc81043,Tempe,Arizona,West
Loc81044,Tempe,Arizona,West
Loc81045,New York City,New York,East
Loc81046,Evanston,Illinois,Central
Loc81047,Dallas,Texas,Central
Loc81048,Los Angeles,California,West
Loc81049,Colorado Springs,Colorado,West
Loc81050,Columbus,Ohio,East
Loc81051,Dallas,Texas,Central
Loc81052,Columbus,Ohio,East
Loc81053,Riverside,California,West
Loc81054,Dallas,Texas,Central
Loc81055,Dallas,Texas,Central
Loc81056,Durham,North Carolina,South
Loc81057,Temecula,California,West
Loc81058,New York City,New York,East
Loc81059,Vallejo,California,West
Loc81060,Seattle,Washington,West
Loc81061,Vallejo,California,West
Loc81062,Columbus,Ohio,East
Loc81063,Pomona,California,West
Loc81064,Omaha,Nebraska,Central
Loc81065,Philadelphia,Pennsylvania,East
Loc81066,Jackson,Mississippi,South
Loc81067,San Diego,California,West
Loc81068,Philadelphia,Pennsylvania,East
Loc81069,Dallas,Texas,Central
Loc81070,New York City,New York,East
Loc81071,Charlotte,North Carolina,South
Loc81072,San Francisco,California,West
Loc81073,Jacksonville,North Carolina,South
Loc81074,San Francisco,California,West
Loc81075,Manteca,California,West
Loc81076,New York City,New York,East
Loc81077,Albuquerque,New Mexico,West
Loc81078,Columbus,Ohio,East
Loc81079,Huntsville,Texas,Central
Loc81080,Huntsville,Texas,Central
Loc81081,Manteca,California,West
Loc81082,Columbus,Ohio,East
Loc81083,Huntsville,Texas,Central
Loc81084,Huntsville,Texas,Central
Loc81085,Pasadena,California,West
Loc81086,Seattle,Washington,West
Loc81087,Fayetteville,Arkansas,South
Loc81088,Redondo Beach,California,West
