time_id,order_date,isholiday
T90703,06m-20d-22y,yes
T90704,02m-06d-22y,no
T90705,02m-11d-22y,no
T90706,10m-25d-22y,no
T90707,12m-14d-21y,no
T90708,01m-18d-22y,no
T90709,05m-25d-22y,no
T90710,12m-14d-21y,no
T90711,10m-14d-22y,no
T90712,10m-16d-22y,no
T90713,09m-21d-22y,no
T90714,02m-14d-21y,no
T90715,10m-26d-22y,no
T90716,10m-19d-22y,no
T90717,02m-14d-21y,no
T90718,03m-11d-21y,no
T90719,09m-24d-21y,no
T90720,07m-19d-22y,no
T90721,12m-11d-22y,no
T90722,09m-22d-21y,no
T90723,07m-14d-22y,no
T90724,12m-11d-22y,no
T90725,09m-22d-21y,no
T90726,10m-01d-22y,no
T90727,04m-23d-22y,no
T90728,10m-26d-22y,no
T90729,04m-07d-22y,no
T90730,04m-24d-22y,no
T90731,12m-01d-22y,no
T90732,07m-06d-22y,no
T90733,09m-24d-21y,no
T90734,11m-13d-22y,no
T90735,07m-19d-22y,no
T90736,10m-22d-22y,no
T90737,01m-06d-22y,no
T90738,12m-11d-22y,no
T90739,10m-20d-22y,no
T90740,12m-11d-22y,no
T90741,04m-05d-22y,no
T90742,10m-09d-22y,no
T90743,09m-25d-22y,no
T90744,06m-27d-22y,no
T90745,11m-01d-22y,no
T90746,09m-25d-22y,no
T90747,10m-09d-22y,no
T90748,07m-19d-22y,no
T90749,12m-24d-21y,yes
T90750,09m-26d-22y,no
T90751,11m-01d-22y,no
T90752,03m-13d-22y,no
T90753,10m-09d-22y,no
T90754,11m-01d-22y,no
T90755,12m-11d-22y,no
T90756,11m-01d-22y,no
T90757,12m-01d-22y,no
T90758,12m-24d-21y,yes
T90759,09m-13d-22y,no
T90760,05m-20d-22y,no
T90761,12m-07d-22y,no
T90762,11m-08d-22y,no
T90763,12m-03d-21y,no
T90764,01m-05d-22y,no
T90765,12m-03d-21y,no
T90766,08m-28d-22y,no
T90767,12m-08d-21y,no
T90768,11m-12d-22y,no
T90769,12m-07d-21y,no
T90770,12m-07d-21y,no
T90771,12m-07d-21y,no
T90772,11m-12d-22y,no
T90773,04m-29d-22y,no
T90774,07m-24d-22y,no
T90775,09m-18d-22y,no
T90776,08m-30d-22y,no
T90777,10m-03d-22y,no
T90778,12m-26d-21y,no
T90779,01m-05d-22y,no
T90780,01m-21d-22y,no
T90781,07m-23d-22y,no
T90782,01m-21d-22y,no
T90783,12m-02d-22y,no
T90784,07m-23d-22y,no
T90785,12m-02d-22y,no
T90786,09m-20d-21y,no
T90787,11m-07d-22y,no
T90788,11m-03d-22y,no
T90789,11m-03d-22y,no
T90790,07m-16d-22y,no
T90791,09m-19d-22y,no
T90792,10m-02d-22y,no
T90793,07m-16d-22y,no
T90794,08m-15d-21y,no
T90795,12m-01d-22y,no
T90796,08m-20d-22y,no
T90797,12m-07d-22y,no
T90798,12m-07d-22y,no
T90799,09m-19d-22y,no
T90800,04m-27d-22y,no
T90801,08m-19d-22y,no
T90802,12m-02d-22y,no
T90803,12m-02d-22y,no
T90804,01m-13d-22y,no
T90805,12m-09d-22y,no
T90806,09m-27d-22y,no
T90807,11m-09d-22y,no
T90808,12m-28d-21y,no
T90809,08m-28d-22y,no
T90810,08m-19d-22y,no
T90811,09m-20d-21y,no
T90812,11m-24d-21y,no
T90813,11m-02d-22y,no
T90814,10m-11d-22y,no
T90815,11m-10d-22y,no
T90816,03m-14d-21y,no
T90817,07m-22d-22y,no
T90818,07m-22d-22y,no
T90819,03m-14d-21y,no
T90820,04m-21d-22y,no
T90821,05m-24d-22y,no
T90822,08m-06d-22y,no
T90823,03m-10d-22y,no
T90824,03m-10d-22y,no
T90825,07m-23d-22y,no
T90826,10m-18d-21y,no
T90827,10m-18d-21y,no
T90828,11m-10d-22y,no
T90829,12m-01d-22y,no
T90830,08m-29d-22y,no
T90831,02m-14d-21y,no
T90832,12m-14d-21y,no
T90833,04m-16d-22y,no
T90834,09m-26d-22y,no
T90835,05m-04d-22y,no
T90836,09m-26d-22y,no
T90837,05m-31d-22y,no
T90838,10m-09d-22y,no
T90839,10m-01d-22y,no
T90840,04m-07d-22y,no
T90841,11m-08d-22y,no
T90842,12m-03d-21y,no
T90843,09m-19d-22y,no
T90844,08m-16d-22y,no
T90845,09m-24d-22y,no
T90846,07m-31d-22y,no
T90847,09m-18d-22y,no
T90848,12m-08d-22y,no
T90849,07m-30d-22y,no
T90850,01m-10d-22y,no
T90851,04m-17d-22y,no
T90852,03m-11d-21y,no
T90853,03m-11d-21y,no
T90854,09m-20d-22y,no
T90855,09m-20d-22y,no
T90856,12m-07d-22y,no
T90857,08m-15d-21y,no
T90858,08m-23d-22y,no
T90859,09m-13d-21y,no
T90860,10m-09d-22y,no
T90861,10m-02d-22y,no
T90862,12m-01d-22y,no
T90863,10m-02d-22y,no
T90864,08m-24d-22y,no
T90865,10m-01d-22y,no
T90866,12m-02d-22y,no
T90867,12m-02d-22y,no
T90868,07m-20d-22y,no
T90869,12m-09d-22y,no
T90870,09m-30d-21y,no
T90871,10m-22d-21y,no
T90872,04m-17d-22y,no
T90873,08m-19d-22y,no
T90874,12m-28d-21y,no
T90875,07m-27d-22y,no
T90876,07m-27d-22y,no
T90877,09m-15d-21y,no
T90878,11m-02d-22y,no
T90879,07m-22d-22y,no
T90880,08m-18d-22y,no
T90881,06m-30d-22y,no
T90882,01m-06d-22y,no
T90883,05m-23d-22y,no
T90884,08m-15d-21y,no
T90885,07m-22d-22y,no
T90886,08m-18d-22y,no
T90887,04m-04d-22y,no
T90888,12m-07d-22y,no
T90889,11m-15d-21y,no
T90890,07m-28d-22y,no
T90891,07m-23d-22y,no
T90892,10m-18d-21y,no
T90893,02m-07d-22y,no
T90894,09m-28d-21y,no
T90895,08m-17d-22y,no
T90896,11m-03d-22y,no
T90897,05m-05d-22y,no
T90898,08m-29d-22y,no
T90899,08m-29d-22y,no
T90900,09m-15d-21y,no
T90901,12m-14d-21y,no
T90902,05m-27d-22y,no
T90903,07m-19d-22y,no
T90904,12m-24d-21y,yes
T90905,09m-22d-21y,no
T90906,03m-10d-22y,no
T90907,09m-23d-21y,no
T90908,12m-08d-22y,no
T90909,12m-26d-21y,no
T90910,12m-12d-22y,no
T90911,02m-09d-22y,no
T90912,09m-18d-22y,no
T90913,08m-30d-22y,no
T90914,05m-05d-21y,no
T90915,05m-05d-21y,no
T90916,11m-28d-22y,no
T90917,04m-06d-21y,no
T90918,05m-05d-21y,no
T90919,12m-26d-22y,yes
T90920,04m-06d-21y,no
T90921,02m-10d-21y,no
T90922,03m-09d-21y,no
T90923,05m-08d-21y,no
T90924,12m-20d-21y,no
T90925,10m-13d-21y,no
T90926,03m-27d-21y,no
T90927,01m-22d-21y,no
T90928,02m-22d-21y,no
T90929,02m-22d-21y,no
T90930,01m-20d-21y,yes
T90931,01m-22d-21y,no
T90932,12m-12d-21y,no
T90933,05m-09d-21y,no
T90934,04m-02d-21y,no
T90935,03m-13d-21y,no
T90936,01m-20d-21y,yes
T90937,01m-02d-21y,no
T90938,06m-20d-22y,yes
T90939,07m-01d-21y,no
T90940,01m-23d-21y,no
T90941,02m-10d-21y,no
T90942,02m-10d-21y,no
T90943,01m-21d-22y,no
T90944,03m-25d-21y,no
T90945,01m-24d-21y,no
T90946,03m-28d-21y,no
T90947,10m-15d-21y,no
T90948,03m-22d-21y,no
T90949,01m-14d-21y,no
T90950,02m-18d-21y,no
T90951,06m-02d-21y,no
T90952,09m-26d-21y,no
T90953,09m-16d-21y,no
T90954,01m-21d-21y,no
T90955,05m-08d-21y,no
T90956,06m-06d-21y,no
T90957,02m-14d-21y,no
T90958,10m-22d-21y,no
T90959,05m-10d-21y,no
T90960,02m-22d-21y,no
T90961,10m-22d-21y,no
T90962,03m-16d-21y,no
T90963,06m-04d-21y,no
T90964,05m-05d-21y,no
T90965,04m-06d-21y,no
T90966,03m-18d-21y,no
T90967,04m-08d-21y,no
T90968,03m-29d-21y,no
T90969,01m-24d-21y,no
T90970,10m-17d-21y,no
T90971,06m-11d-21y,no
T90972,12m-21d-21y,no
T90973,11m-23d-21y,no
T90974,12m-03d-21y,no
T90975,12m-20d-21y,no
T90976,05m-10d-21y,no
T90977,12m-12d-21y,no
T90978,03m-13d-21y,no
T90979,01m-03d-21y,no
T90980,01m-17d-22y,yes
T90981,10m-14d-21y,no
T90982,05m-10d-21y,no
T90983,02m-13d-21y,no
T90984,03m-09d-21y,no
T90985,04m-04d-21y,no
T90986,03m-28d-21y,no
T90987,07m-14d-21y,no
T90988,03m-25d-21y,no
T90989,04m-04d-21y,no
T90990,06m-02d-21y,no
T90991,07m-15d-21y,no
T90992,01m-18d-22y,no
T90993,09m-16d-21y,no
T90994,01m-19d-22y,no
T90995,09m-16d-21y,no
T90996,01m-18d-21y,yes
T90997,01m-18d-21y,yes
T90998,01m-18d-21y,yes
T90999,03m-21d-21y,no
T91000,02m-14d-21y,no
T91001,02m-14d-21y,no
T91002,02m-22d-21y,no
T91003,04m-03d-22y,no
T91004,02m-04d-21y,no
T91005,01m-11d-21y,no
T91006,11m-19d-21y,no
T91007,04m-04d-21y,no
T91008,02m-10d-21y,no
T91009,02m-10d-21y,no
T91010,02m-10d-21y,no
T91011,02m-24d-21y,no
T91012,11m-24d-21y,no
T91013,03m-29d-21y,no
T91014,01m-24d-21y,no
T91015,10m-17d-21y,no
T91016,11m-23d-21y,no
T91017,06m-12d-21y,no
T91018,05m-10d-21y,no
T91019,12m-03d-21y,no
T91020,12m-20d-21y,no
T91021,12m-12d-21y,no
T91022,02m-28d-21y,no
T91023,01m-03d-21y,no
T91024,04m-02d-21y,no
T91025,08m-14d-21y,no
T91026,01m-23d-21y,no
T91027,04m-05d-22y,no
T91028,04m-03d-21y,no
T91029,04m-01d-22y,no
T91030,05m-10d-21y,no
T91031,01m-21d-22y,no
T91032,01m-24d-21y,no
T91033,10m-15d-21y,no
T91034,03m-22d-21y,no
T91035,07m-14d-21y,no
T91036,01m-24d-21y,no
T91037,12m-18d-21y,no
T91038,01m-18d-22y,no
T91039,01m-18d-22y,no
T91040,01m-23d-21y,no
T91041,04m-12d-21y,no
T91042,04m-12d-22y,no
T91043,03m-16d-21y,no
T91044,03m-28d-21y,no
T91045,01m-30d-21y,no
T91046,06m-01d-21y,no
T91047,12m-05d-21y,no
T91048,01m-11d-21y,no
T91049,06m-01d-21y,no
T91050,10m-14d-21y,no
T91051,01m-22d-21y,no
T91052,05m-08d-21y,no
T91053,01m-22d-21y,no
T91054,12m-09d-21y,no
T91055,12m-20d-21y,no
T91056,10m-17d-21y,no
T91057,12m-28d-21y,no
T91058,05m-10d-21y,no
T91059,01m-17d-21y,no
T91060,01m-17d-21y,no
T91061,04m-11d-21y,no
T91062,12m-20d-21y,no
T91063,02m-28d-21y,no
T91064,02m-28d-21y,no
T91065,03m-13d-21y,no
T91066,07m-01d-21y,no
T91067,12m-19d-21y,no
T91068,06m-23d-22y,no
T91069,04m-03d-21y,no
T91070,01m-23d-21y,no
T91071,04m-01d-22y,no
T91072,03m-28d-21y,no
T91073,11m-20d-21y,no
T91074,03m-09d-21y,no
T91075,03m-09d-21y,no
T91076,03m-09d-21y,no
T91077,02m-10d-21y,no
T91078,06m-11d-21y,no
T91079,03m-25d-21y,no
T91080,11m-20d-21y,no
T91081,11m-20d-21y,no
T91082,04m-04d-21y,no
T91083,10m-15d-21y,no
T91084,06m-06d-21y,no
T91085,01m-14d-21y,no
T91086,02m-18d-21y,no
T91087,03m-21d-21y,no
T91088,01m-19d-22y,no
T91089,01m-19d-22y,no
T91090,01m-23d-21y,no
T91091,06m-06d-21y,no
T91092,01m-21d-21y,no
T91093,09m-18d-21y,no
T91094,09m-18d-21y,no
T91095,10m-22d-21y,no
T91096,02m-14d-21y,no
T91097,01m-17d-21y,no
T91098,01m-15d-21y,no
T91099,05m-08d-21y,no
T91100,03m-16d-21y,no
T91101,01m-11d-21y,no
T91102,01m-11d-21y,no
T91103,04m-10d-21y,no
T91104,03m-29d-21y,no
T91105,03m-29d-21y,no
T91106,07m-05d-21y,yes
T91107,07m-05d-21y,yes
T91108,10m-24d-21y,no
T91109,09m-08d-21y,no
T91110,08m-10d-21y,no
T91111,08m-10d-21y,no
T91112,09m-01d-21y,no
T91113,09m-08d-21y,no
T91114,08m-10d-21y,no
T91115,08m-10d-21y,no
T91116,09m-01d-21y,no
T91117,01m-16d-22y,no
T91118,01m-05d-21y,no
T91119,10m-24d-21y,no
T91120,07m-05d-21y,yes
T91121,01m-05d-21y,no
T91122,08m-06d-21y,no
T91123,03m-06d-21y,no
T91124,11m-02d-21y,no
T91125,03m-06d-21y,no
T91126,10m-08d-21y,no
T91127,05m-26d-21y,no
T91128,05m-26d-21y,no
T91129,08m-24d-21y,no
T91130,08m-08d-21y,no
T91131,08m-08d-21y,no
T91132,08m-08d-21y,no
T91133,11m-02d-21y,no
T91134,11m-09d-21y,no
T91135,08m-02d-21y,no
T91136,08m-24d-21y,no
T91137,04m-26d-21y,no
T91138,10m-08d-21y,no
T91139,10m-08d-21y,no
T91140,10m-12d-21y,no
T91141,10m-12d-21y,no
T91142,05m-26d-21y,no
T91143,09m-04d-21y,no
T91144,09m-11d-21y,no
T91145,04m-23d-21y,no
T91146,08m-12d-21y,no
T91147,09m-11d-21y,no
T91148,09m-11d-21y,no
T91149,04m-29d-21y,no
T91150,04m-23d-21y,no
T91151,04m-23d-21y,no
T91152,11m-12d-21y,no
T91153,09m-10d-21y,no
T91154,09m-10d-21y,no
T91155,08m-12d-21y,no
T91156,02m-08d-21y,no
T91157,02m-08d-21y,no
T91158,02m-08d-21y,no
T91159,08m-27d-21y,no
T91160,04m-16d-21y,no
T91161,04m-16d-21y,no
T91162,02m-07d-21y,no
T91163,02m-08d-21y,no
T91164,06m-27d-21y,no
T91165,08m-27d-21y,no
T91166,06m-27d-21y,no
T91167,03m-08d-21y,no
T91168,07m-17d-21y,no
T91169,07m-17d-21y,no
T91170,10m-11d-21y,yes
T91171,09m-13d-21y,no
T91172,07m-12d-21y,no
T91173,07m-12d-21y,no
T91174,09m-13d-21y,no
T91175,10m-09d-21y,no
T91176,09m-03d-21y,no
T91177,08m-09d-21y,no
T91178,02m-08d-21y,no
T91179,04m-30d-21y,no
T91180,04m-29d-21y,no
T91181,09m-03d-21y,no
T91182,04m-29d-21y,no
T91183,03m-06d-21y,no
T91184,06m-30d-21y,no
T91185,08m-02d-21y,no
T91186,07m-25d-21y,no
T91187,10m-07d-21y,no
T91188,04m-30d-21y,no
T91189,06m-30d-21y,no
T91190,09m-03d-21y,no
T91191,08m-11d-21y,no
T91192,03m-06d-21y,no
T91193,07m-25d-21y,no
T91194,08m-09d-21y,no
T91195,07m-21d-21y,no
T91196,08m-01d-21y,no
T91197,07m-21d-21y,no
T91198,07m-21d-21y,no
T91199,02m-08d-21y,no
T91200,08m-01d-21y,no
T91201,08m-24d-21y,no
T91202,05m-27d-21y,no
T91203,08m-01d-21y,no
T91204,08m-26d-21y,no
T91205,08m-26d-21y,no
T91206,11m-11d-21y,yes
T91207,04m-27d-21y,no
T91208,12m-16d-21y,no
T91209,09m-06d-21y,yes
T91210,04m-28d-21y,no
T91211,12m-16d-21y,no
T91212,04m-27d-21y,no
T91213,09m-06d-21y,yes
T91214,04m-28d-21y,no
T91215,04m-28d-21y,no
T91216,04m-28d-21y,no
T91217,05m-29d-21y,no
T91218,08m-07d-21y,no
T91219,08m-07d-21y,no
T91220,08m-07d-21y,no
T91221,03m-05d-21y,no
T91222,06m-26d-21y,no
T91223,07m-11d-21y,no
T91224,07m-11d-21y,no
T91225,07m-11d-21y,no
T91226,08m-18d-21y,no
T91227,07m-31d-21y,no
T91228,06m-14d-21y,no
T91229,08m-18d-21y,no
T91230,01m-08d-21y,no
T91231,09m-01d-21y,no
T91232,07m-24d-21y,no
T91233,08m-09d-21y,no
T91234,05m-18d-21y,no
T91235,08m-24d-21y,no
T91236,08m-24d-21y,no
T91237,10m-08d-21y,no
T91238,05m-19d-21y,no
T91239,08m-25d-21y,no
T91240,05m-19d-21y,no
T91241,07m-31d-21y,no
T91242,08m-18d-21y,no
T91243,08m-24d-21y,no
T91244,04m-25d-21y,no
T91245,04m-25d-21y,no
T91246,04m-25d-21y,no
T91247,09m-02d-21y,no
T91248,07m-04d-21y,no
T91249,07m-04d-21y,no
T91250,09m-02d-21y,no
T91251,09m-02d-21y,no
T91252,06m-16d-21y,no
T91253,04m-27d-21y,no
T91254,04m-27d-21y,no
T91255,04m-27d-21y,no
T91256,07m-17d-21y,no
T91257,01m-08d-21y,no
T91258,05m-20d-21y,no
T91259,04m-27d-21y,no
T91260,05m-20d-21y,no
T91261,08m-16d-21y,no
T91262,08m-16d-21y,no
T91263,03m-01d-22y,no
T91264,03m-01d-22y,no
T91265,06m-18d-21y,yes
T91266,09m-09d-21y,no
T91267,09m-04d-21y,no
T91268,06m-18d-21y,yes
T91269,07m-04d-21y,no
T91270,09m-09d-21y,no
T91271,11m-04d-21y,no
T91272,06m-18d-21y,yes
T91273,06m-24d-21y,no
T91274,09m-04d-21y,no
T91275,09m-04d-21y,no
T91276,07m-04d-21y,no
T91277,10m-03d-21y,no
T91278,10m-03d-21y,no
T91279,10m-03d-21y,no
T91280,08m-02d-21y,no
T91281,08m-02d-21y,no
T91282,08m-01d-21y,no
T91283,07m-07d-21y,no
T91284,06m-16d-21y,no
T91285,07m-07d-21y,no
T91286,08m-01d-21y,no
T91287,08m-01d-21y,no
T91288,07m-07d-21y,no
T91289,06m-16d-21y,no
T91290,06m-30d-21y,no
T91291,01m-08d-21y,no
T91292,08m-26d-21y,no
T91293,06m-21d-21y,no
T91294,08m-26d-21y,no
T91295,06m-30d-21y,no
T91296,07m-17d-21y,no
T91297,08m-06d-21y,no
T91298,01m-05d-21y,no
T91299,09m-09d-21y,no
T91300,10m-12d-21y,no
T91301,08m-08d-21y,no
T91302,08m-24d-21y,no
T91303,04m-26d-21y,no
T91304,08m-02d-21y,no
T91305,09m-09d-21y,no
T91306,09m-09d-21y,no
T91307,09m-04d-21y,no
T91308,04m-29d-21y,no
T91309,04m-16d-21y,no
T91310,05m-16d-21y,no
T91311,07m-17d-21y,no
T91312,10m-11d-21y,yes
T91313,10m-09d-21y,no
T91314,07m-21d-21y,no
T91315,08m-11d-21y,no
T91316,11m-08d-21y,no
T91317,09m-06d-21y,yes
T91318,05m-29d-21y,no
T91319,04m-27d-21y,no
T91320,12m-16d-21y,no
T91321,08m-07d-21y,no
T91322,04m-17d-21y,no
T91323,01m-07d-21y,no
T91324,08m-09d-21y,no
T91325,08m-25d-21y,no
T91326,10m-08d-21y,no
T91327,10m-08d-21y,no
T91328,05m-18d-21y,no
T91329,02m-08d-21y,no
T91330,07m-07d-21y,no
T91331,07m-04d-21y,no
T91332,07m-17d-21y,no
T91333,05m-20d-21y,no
T91334,10m-06d-21y,no
T91335,06m-24d-21y,no
T91336,04m-21d-21y,no
T91337,04m-21d-21y,no
T91338,08m-26d-21y,no
T91339,06m-30d-21y,no
T91340,06m-27d-21y,no
T91341,06m-23d-21y,no
T91342,08m-06d-21y,no
T91343,10m-24d-21y,no
T91344,01m-16d-22y,no
T91345,10m-12d-21y,no
T91346,08m-02d-21y,no
T91347,11m-09d-21y,no
T91348,04m-29d-21y,no
T91349,09m-10d-21y,no
T91350,08m-12d-21y,no
T91351,11m-12d-21y,no
T91352,09m-10d-21y,no
T91353,06m-25d-21y,no
T91354,06m-25d-21y,no
T91355,09m-10d-21y,no
T91356,04m-20d-21y,no
T91357,02m-07d-21y,no
T91358,05m-16d-21y,no
T91359,10m-11d-21y,yes
T91360,10m-11d-21y,yes
T91361,11m-08d-21y,no
T91362,08m-09d-21y,no
T91363,11m-08d-21y,no
T91364,07m-21d-21y,no
T91365,02m-08d-21y,no
T91366,04m-29d-21y,no
T91367,08m-11d-21y,no
T91368,03m-06d-21y,no
T91369,06m-21d-21y,no
T91370,04m-18d-21y,no
T91371,04m-30d-21y,no
T91372,04m-27d-21y,no
T91373,04m-28d-21y,no
T91374,08m-07d-21y,no
T91375,03m-05d-21y,no
T91376,06m-26d-21y,no
T91377,06m-26d-21y,no
T91378,08m-18d-21y,no
T91379,07m-31d-21y,no
T91380,08m-24d-21y,no
T91381,10m-08d-21y,no
T91382,05m-18d-21y,no
T91383,08m-23d-21y,no
T91384,11m-01d-21y,no
T91385,05m-20d-21y,no
T91386,05m-16d-21y,no
T91387,05m-16d-21y,no
T91388,08m-16d-21y,no
T91389,09m-09d-21y,no
T91390,06m-18d-21y,yes
T91391,09m-04d-21y,no
T91392,06m-18d-21y,yes
T91393,03m-07d-21y,no
T91394,06m-24d-21y,no
T91395,01m-12d-21y,no
T91396,06m-16d-21y,no
T91397,06m-21d-21y,no
T91398,11m-29d-21y,no
T91399,06m-27d-21y,no
T91400,06m-30d-21y,no
T91401,11m-29d-21y,no
T91402,08m-06d-21y,no
T91403,09m-01d-21y,no
T91404,09m-08d-21y,no
T91405,09m-01d-21y,no
T91406,08m-24d-21y,no
T91407,11m-02d-21y,no
T91408,04m-26d-21y,no
T91409,11m-02d-21y,no
T91410,09m-04d-21y,no
T91411,06m-25d-21y,no
T91412,10m-07d-21y,no
T91413,06m-27d-21y,no
T91414,08m-27d-21y,no
T91415,08m-27d-21y,no
T91416,02m-08d-21y,no
T91417,08m-23d-21y,no
T91418,06m-27d-21y,no
T91419,09m-13d-21y,no
T91420,10m-11d-21y,yes
T91421,04m-30d-21y,no
T91422,05m-27d-21y,no
T91423,05m-27d-21y,no
T91424,08m-02d-21y,no
T91425,08m-01d-21y,no
T91426,04m-18d-21y,no
T91427,04m-18d-21y,no
T91428,06m-21d-21y,no
T91429,04m-30d-21y,no
T91430,04m-27d-21y,no
T91431,07m-31d-21y,no
T91432,01m-07d-21y,no
T91433,05m-25d-21y,no
T91434,07m-24d-21y,no
T91435,04m-25d-21y,no
T91436,08m-23d-21y,no
T91437,07m-17d-21y,no
T91438,04m-27d-21y,no
T91439,05m-20d-21y,no
T91440,01m-08d-21y,no
T91441,10m-06d-21y,no
T91442,09m-04d-21y,no
T91443,11m-04d-21y,no
T91444,08m-01d-21y,no
T91445,04m-19d-21y,no
T91446,06m-30d-21y,no
T91447,05m-27d-21y,no
T91448,11m-01d-21y,no
T91449,08m-10d-21y,no
T91450,01m-16d-22y,no
T91451,03m-06d-21y,no
T91452,03m-06d-21y,no
T91453,08m-24d-21y,no
T91454,09m-09d-21y,no
T91455,09m-09d-21y,no
T91456,08m-08d-21y,no
T91457,09m-04d-21y,no
T91458,06m-25d-21y,no
T91459,06m-25d-21y,no
T91460,04m-23d-21y,no
T91461,09m-11d-21y,no
T91462,04m-20d-21y,no
T91463,04m-16d-21y,no
T91464,08m-23d-21y,no
T91465,10m-07d-21y,no
T91466,06m-27d-21y,no
T91467,07m-17d-21y,no
T91468,08m-01d-21y,no
T91469,10m-07d-21y,no
T91470,08m-24d-21y,no
T91471,11m-08d-21y,no
T91472,11m-08d-21y,no
T91473,05m-27d-21y,no
T91474,05m-27d-21y,no
T91475,06m-30d-21y,no
T91476,09m-03d-21y,no
T91477,04m-18d-21y,no
T91478,08m-26d-21y,no
T91479,11m-11d-21y,yes
T91480,08m-26d-21y,no
T91481,05m-29d-21y,no
T91482,05m-29d-21y,no
T91483,09m-01d-21y,no
T91484,07m-10d-21y,no
T91485,01m-07d-21y,no
T91486,01m-07d-21y,no
T91487,01m-08d-21y,no
T91488,06m-24d-21y,no
T91489,07m-04d-21y,no
T91490,05m-16d-21y,no
T91491,08m-16d-21y,no
T91492,08m-16d-21y,no
T91493,11m-04d-21y,no
T91494,06m-24d-21y,no
T91495,04m-21d-21y,no
T91496,11m-06d-21y,no
T91497,10m-03d-21y,no
T91498,08m-02d-21y,no
T91499,07m-07d-21y,no
T91500,06m-16d-21y,no
T91501,06m-16d-21y,no
T91502,04m-19d-21y,no
T91503,08m-23d-21y,no
T91504,06m-21d-21y,no
T91505,11m-29d-21y,no
T91506,05m-27d-21y,no
T91507,12m-14d-21y,no
T91508,11m-21d-21y,no
T91509,09m-30d-21y,no
T91510,01m-15d-21y,no
T91511,03m-10d-21y,no
T91512,01m-15d-21y,no
T91513,12m-14d-21y,no
T91514,11m-21d-21y,no
T91515,12m-14d-21y,no
T91516,03m-09d-21y,no
T91517,10m-16d-21y,no
T91518,11m-14d-21y,no
T91519,12m-24d-21y,yes
T91520,01m-18d-22y,no
T91521,12m-24d-21y,yes
T91522,11m-26d-21y,no
T91523,12m-21d-21y,no
T91524,11m-30d-21y,no
T91525,02m-01d-22y,no
T91526,03m-09d-21y,no
T91527,02m-14d-21y,no
T91528,10m-16d-21y,no
T91529,12m-26d-21y,no
T91530,11m-19d-21y,no
T91531,11m-30d-21y,no
T91532,11m-19d-21y,no
T91533,12m-26d-21y,no
T91534,12m-24d-21y,yes
T91535,02m-10d-21y,no
T91536,02m-14d-21y,no
T91537,09m-21d-21y,no
T91538,12m-12d-21y,no
T91539,11m-28d-21y,no
T91540,02m-14d-21y,no
T91541,11m-28d-21y,no
T91542,09m-26d-21y,no
T91543,12m-25d-21y,no
T91544,01m-10d-21y,no
T91545,12m-12d-21y,no
T91546,02m-14d-21y,no
T91547,12m-23d-21y,no
T91548,12m-31d-21y,no
T91549,09m-20d-21y,no
T91550,12m-06d-21y,no
T91551,12m-06d-21y,no
T91552,11m-21d-21y,no
T91553,12m-23d-21y,no
T91554,12m-31d-21y,no
T91555,11m-21d-21y,no
T91556,04m-15d-21y,no
T91557,12m-13d-21y,no
T91558,04m-15d-21y,no
T91559,01m-17d-22y,yes
T91560,01m-17d-22y,yes
T91561,09m-20d-21y,no
T91562,04m-15d-21y,no
T91563,12m-23d-21y,no
T91564,10m-25d-21y,no
T91565,12m-13d-21y,no
T91566,10m-25d-21y,no
T91567,09m-20d-21y,no
T91568,12m-24d-21y,yes
T91569,12m-24d-21y,yes
T91570,12m-24d-21y,yes
T91571,01m-17d-22y,yes
T91572,11m-27d-21y,no
T91573,04m-07d-22y,no
T91574,11m-27d-21y,no
T91575,08m-31d-21y,no
T91576,04m-07d-22y,no
T91577,09m-20d-21y,no
T91578,03m-14d-21y,no
T91579,04m-13d-21y,no
T91580,11m-21d-21y,no
T91581,11m-21d-21y,no
T91582,09m-15d-21y,no
T91583,09m-15d-21y,no
T91584,09m-15d-21y,no
T91585,03m-14d-21y,no
T91586,03m-14d-21y,no
T91587,02m-10d-21y,no
T91588,01m-12d-21y,no
T91589,01m-12d-21y,no
T91590,01m-12d-21y,no
T91591,04m-02d-22y,no
T91592,03m-14d-21y,no
T91593,04m-12d-22y,no
T91594,03m-14d-21y,no
T91595,09m-22d-21y,no
T91596,02m-09d-21y,no
T91597,04m-12d-22y,no
T91598,09m-29d-21y,no
T91599,10m-17d-21y,no
T91600,01m-18d-22y,no
T91601,04m-11d-22y,no
T91602,01m-18d-22y,no
T91603,12m-18d-21y,no
T91604,10m-13d-21y,no
T91605,12m-21d-21y,no
T91606,01m-18d-22y,no
T91607,11m-25d-21y,yes
T91608,11m-28d-21y,no
T91609,12m-21d-21y,no
T91610,12m-30d-21y,no
T91611,11m-28d-21y,no
T91612,12m-18d-21y,no
T91613,10m-17d-21y,no
T91614,11m-25d-21y,yes
T91615,10m-21d-21y,no
T91616,09m-29d-21y,no
T91617,03m-11d-21y,no
T91618,10m-13d-21y,no
T91619,09m-29d-21y,no
T91620,09m-29d-21y,no
T91621,10m-17d-21y,no
T91622,03m-11d-21y,no
T91623,12m-21d-21y,no
T91624,08m-13d-21y,no
T91625,02m-12d-21y,no
T91626,02m-12d-21y,no
T91627,11m-23d-21y,no
T91628,04m-11d-22y,no
T91629,09m-13d-21y,no
T91630,11m-23d-21y,no
T91631,12m-24d-21y,yes
